clogid,clstid,cprelogid,crelatedlogid,cobjectid,cobjectline,calarmcode,calarminfohash,cneid,cnetype,cobjectidtype,calarmcatalog,calarmkindcalarmlevel,Unnamed: 13, cconfirmtype,ccleartype, coccurutctime,crecvoccurutctime,cclearutctime,crecvclearutctime,cconfirmutctime,clocationinfo,clineport,corialarmcode, cboardtype,cdevicetype,               cmtstatus,cportkeyid,cbussinessname,coccurutctimems,crecvoccurutctimems,cclearutctimems, crecvclearutctimems,cconfirmutctimems
169464659,12170891,0,-1,19738949,1,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:OSC_W,OSC_W,6,688,8389364,1,PTP-OSC=1,,666.0,646.0,0.0,0.0,0.0
169464658,12170890,0,-1,19738949,9,1769,0,13173670,116,5,0,2,2,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:clk,clk,39,688,8389364,1,PTP-CLK=9,,665.0,646.0,0.0,0.0,0.0
169464657,12170889,0,-1,19738949,11,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:FE4,FE4,4,688,8389364,1,PTP-FE=11,,673.0,646.0,0.0,0.0,0.0
169464656,12170888,0,-1,19738949,10,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:FE3,FE3,4,688,8389364,1,PTP-FE=10,,672.0,646.0,0.0,0.0,0.0
169464655,12170887,0,-1,19738949,4,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:FE2,FE2,4,688,8389364,1,PTP-FE=4,,672.0,646.0,0.0,0.0,0.0
169464654,12170886,0,-1,19738949,3,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:FE1,FE1,4,688,8389364,1,PTP-FE=3,,671.0,646.0,0.0,0.0,0.0
169464653,12170885,0,-1,19738949,2,906,0,13173670,116,5,0,1,2,0,0,2020-11-12 04:14:35,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:OSC_E,OSC_E,28,688,8389364,1,PTP-OSC=2,,667.0,646.0,0.0,0.0,0.0
169464652,12170884,0,-1,19738949,0,382,0,13173670,116,3,0,2,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:OSC_2M_E-2,OSC_2M_E-2,17,688,8389364,1,,,668.0,646.0,0.0,0.0,0.0
169464651,12170883,0,-1,19738949,0,382,0,13173670,116,3,0,2,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[22]:OSC_2M_W-2,OSC_2M_W-2,17,688,8389364,1,,,668.0,646.0,0.0,0.0,0.0
169464650,12170882,0,-1,19738948,4,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA-收水南[21]:VIN,VIN,1,10200,8389976,1,PTP-PO=4,,664.0,646.0,0.0,0.0,0.0
169464649,12170881,0,-1,19738948,1,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:42:02,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA-收水南[21]:IN,IN,1,10200,8389976,1,PTP-PO=1,,663.0,646.0,0.0,0.0,0.0
169464648,12170880,0,-1,19738946,4,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA[0B]:VIN,VIN,1,10200,8389976,1,PTP-PO=4,,662.0,646.0,0.0,0.0,0.0
169464647,12170879,0,-1,19738946,1,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA[0B]:IN,IN,1,10200,8389976,1,PTP-PO=1,,662.0,646.0,0.0,0.0,0.0
169464646,12170878,0,-1,19738945,4,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA[0A]:VIN,VIN,1,10200,8389976,1,PTP-PO=4,,661.0,646.0,0.0,0.0,0.0
169464645,12170877,0,-1,19738945,1,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA[0A]:IN,IN,1,10200,8389976,1,PTP-PO=1,,660.0,646.0,0.0,0.0,0.0
169464644,12170876,0,-1,19738943,4,1921,0,13173670,116,5,0,1,3,0,0,2022-03-26 18:07:15,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA-发南门[07]:VIN,VIN,1,10200,8389976,1,PTP-PO=4,,659.0,646.0,0.0,0.0,0.0
169464643,12170875,0,-1,19738943,1,1921,0,13173670,116,5,0,1,3,0,0,2022-03-26 18:07:15,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA-发南门[07]:IN,IN,1,10200,8389976,1,PTP-PO=1,,658.0,646.0,0.0,0.0,0.0
169464642,12170874,0,-1,19738942,4,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA-收南门[06]:VIN,VIN,1,10200,8389976,1,PTP-PO=4,,658.0,646.0,0.0,0.0,0.0
169464641,12170873,0,-1,19738942,1,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:OA-收南门[06]:IN,IN,1,10200,8389976,1,PTP-PO=1,,657.0,646.0,0.0,0.0,0.0
169464640,12170872,0,-1,19738940,6,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:GE2,GE2,6,688,8389364,1,PTP-GE=6,,653.0,646.0,0.0,0.0,0.0
169464639,12170871,0,-1,19738940,5,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:GE1,GE1,6,688,8389364,1,PTP-GE=5,,652.0,646.0,0.0,0.0,0.0
169464638,12170870,0,-1,19738940,2,1921,0,13173670,116,5,0,1,3,0,0,2022-03-26 18:07:42,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:OSC_E,OSC_E,6,688,8389364,1,PTP-OSC=2,,649.0,646.0,0.0,0.0,0.0
169464637,12170869,0,-1,19738940,1,1921,0,13173670,116,5,0,1,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:OSC_W,OSC_W,6,688,8389364,1,PTP-OSC=1,,649.0,646.0,0.0,0.0,0.0
169464636,12170868,0,-1,19738940,9,1769,0,13173670,116,5,0,2,2,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:clk,clk,39,688,8389364,1,PTP-CLK=9,,647.0,646.0,0.0,0.0,0.0
169464635,12170867,0,-1,19738940,11,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:FE4,FE4,4,688,8389364,1,PTP-FE=11,,656.0,646.0,0.0,0.0,0.0
169464634,12170866,0,-1,19738940,10,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:FE3,FE3,4,688,8389364,1,PTP-FE=10,,655.0,646.0,0.0,0.0,0.0
169464633,12170865,0,-1,19738940,4,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:FE2,FE2,4,688,8389364,1,PTP-FE=4,,654.0,646.0,0.0,0.0,0.0
169464632,12170864,0,-1,19738940,3,1032,0,13173670,116,5,0,2,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:FE1,FE1,4,688,8389364,1,PTP-FE=3,,654.0,646.0,0.0,0.0,0.0
169464631,12170863,0,-1,19738940,0,382,0,13173670,116,3,0,2,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:OSC_2M_E-2,OSC_2M_E-2,17,688,8389364,1,,,651.0,646.0,0.0,0.0,0.0
169464630,12170862,0,-1,19738940,0,382,0,13173670,116,3,0,2,3,0,0,2020-11-10 09:39:58,2022-04-18 14:32:05,\N,\N,\N,1086-3-赣州章贡区黄金-城域网:EOSC_OTN[02]:OSC_2M_W-2,OSC_2M_W-2,17,688,8389364,1,,,650.0,646.0,0.0,0.0,0.0
169461713,12169481,0,-1,19738119,2,1231,0,13173658,121,5,0,2,1,0,0,2022-04-18 02:37:39,2022-04-18 02:38:42,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:2LN4-λ21[24]:背板口-L_PORT2/OCH-1/ODU4-1,背板口-L_PORT2/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=2/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,954.0,907.0,0.0,0.0,0.0
169461712,12169480,0,-1,19738119,2,1231,0,13173658,121,5,0,2,1,0,0,2022-04-18 02:38:13,2022-04-18 02:38:42,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:2LN4-λ21[24]:L_PORT2/OCH-1/ODU4-1,L_PORT2/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=2/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,952.0,907.0,0.0,0.0,0.0
169461711,12169479,0,-1,19738119,1,1231,0,13173658,121,5,0,2,1,0,0,2022-04-18 02:38:09,2022-04-18 02:38:42,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:2LN4-λ21[24]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=1/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,950.0,907.0,0.0,0.0,0.0
169461710,12169478,0,-1,19738119,1,1231,0,13173658,121,5,0,2,1,0,0,2022-04-18 02:37:42,2022-04-18 02:38:42,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:2LN4-λ21[24]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=1/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,949.0,907.0,0.0,0.0,0.0
169461687,12169455,0,-1,19738081,2,1231,0,13172790,63,5,0,2,1,0,0,2022-04-18 02:38:08,2022-04-18 02:38:42,\N,\N,\N,1001-19-景德镇珠山-OTM2-乐平局方向:2LN4-λ21[07]:L_PORT2/OCH-1/ODU4-1,L_PORT2/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=2/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,567.0,507.0,0.0,0.0,0.0
169461686,12169454,0,-1,19738081,1,1231,0,13172790,63,5,0,2,1,0,0,2022-04-18 02:38:06,2022-04-18 02:38:42,\N,\N,\N,1001-19-景德镇珠山-OTM2-乐平局方向:2LN4-λ21[07]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=1/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,561.0,507.0,0.0,0.0,0.0
169461667,12169436,0,-1,19738084,2,1231,0,13172758,63,5,0,2,1,0,0,2022-04-18 02:38:00,2022-04-18 02:38:20,\N,\N,\N,1001-14-上饶带湖路-OTM3-珠山（新）方向:2LN4-λ21[06]:L_PORT2/OCH-1/ODU4-1,L_PORT2/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=2/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,888.0,883.0,0.0,0.0,0.0
169461660,12169434,0,-1,19738084,1,1231,0,13172758,63,5,0,2,1,0,0,2022-04-18 02:37:55,2022-04-18 02:38:16,\N,\N,\N,1001-14-上饶带湖路-OTM3-珠山（新）方向:2LN4-λ21[06]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=1/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,585.0,582.0,0.0,0.0,0.0
169458494,12168296,0,-1,19729201,1,524,0,13172745,121,5,0,2,1,0,1,2022-04-17 16:10:08,2022-04-17 16:10:43,2022-04-17 16:10:25,2022-04-17 16:10:51,\N,1002-2-南昌二长楼-OTM4-高安方向:1LN4-λ12-萍乡方向[29]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,615.0,561.0,838.0,888.0,0.0
169458490,12168294,0,-1,19726919,2,1451,0,13172763,63,5,0,2,2,0,3,2022-04-17 16:09:53,2022-04-17 16:10:11,2022-04-17 16:10:44,2022-04-17 16:10:44,\N,1002-7-新余城南-OTM3-宜春方向:12TN2[02]:L_PORT2,L_PORT2,125,1273,58721306,0,PTP-PO=2,关联业务条数：2,436.0,436.0,88.0,59.0,0.0
169458477,12168288,169458458,-1,19736325,7,2116,0,13173645,121,5,0,2,1,0,3,2022-04-17 16:07:08,2022-04-17 16:07:43,2022-04-17 16:10:52,2022-04-17 16:10:44,\N,1081-7-宜春铜鼓-北环-OTM2:12TN2-355[16]:L_PORT7/ODU2e-1,L_PORT7/ODU2e-1,139,1273,58721306,0,PTP-PO=7/ODU2E=1,关联业务条数：2,402.0,392.0,185.0,488.0,0.0
169458458,12168288,0,-1,19736325,7,2116,0,13173645,121,5,0,2,1,0,3,2022-04-17 16:03:59,2022-04-17 16:04:43,2022-04-17 16:07:43,2022-04-17 16:07:43,\N,1081-7-宜春铜鼓-北环-OTM2:12TN2-355[16]:L_PORT7/ODU2e-1,L_PORT7/ODU2e-1,139,1273,58721306,0,PTP-PO=7/ODU2E=1,关联业务条数：2,467.0,458.0,475.0,441.0,0.0
169458457,12168277,169458412,-1,19737578,1,524,0,13172790,63,5,0,2,1,0,3,2022-04-17 16:03:44,2022-04-17 16:04:43,2022-04-17 16:10:52,2022-04-17 16:10:43,\N,1001-19-景德镇珠山-OTM2-乐平局方向:1LN4-λ16-孺子路方[06]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,284.0,259.0,180.0,602.0,0.0
169458412,12168277,0,-1,19737578,1,524,0,13172790,63,5,0,2,1,0,3,2022-04-17 15:57:41,2022-04-17 15:58:43,2022-04-17 16:04:43,2022-04-17 16:04:43,\N,1001-19-景德镇珠山-OTM2-乐平局方向:1LN4-λ16-孺子路方[06]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,272.0,248.0,314.0,296.0,0.0
169454673,12166935,0,-1,19734341,5,2116,0,13173584,121,5,0,2,1,0,0,2022-04-17 01:10:10,2022-04-17 01:12:20,\N,\N,\N,1076-14-赣州于都-东环-OTM2:12TN2-水南方向[17]:L_PORT5/ODU2e-1,L_PORT5/ODU2e-1,139,1273,58721306,0,PTP-PO=5/ODU2E=1,关联业务条数：2,156.0,123.0,0.0,0.0,0.0
169447509,12164735,0,-1,19728495,2,1804,0,13172824,56,5,0,1,2,0,0,2022-04-16 03:21:19,2022-04-16 03:21:24,\N,\N,\N,1006-13-抚州广昌-OTM1-宜黄方向:2LA2-OTN[15]:OCH-2,OCH-2,6,755,10486467,0,PTP-PO=2,关联业务条数：3,373.0,373.0,0.0,0.0,0.0
169447261,12164394,169446932,-1,19738084,1,1231,0,13172758,63,5,0,2,1,0,0,2022-04-16 02:13:31,2022-04-16 02:13:32,\N,\N,\N,1001-14-上饶带湖路-OTM3-珠山（新）方向:2LN4-λ21[06]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=1/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,371.0,368.0,0.0,0.0,0.0
169446933,12164395,0,-1,19738084,1,1232,0,13172758,63,5,0,2,1,0,0,2022-04-16 01:01:13,2022-04-16 01:01:16,\N,\N,\N,1001-14-上饶带湖路-OTM3-珠山（新）方向:2LN4-λ21[06]:L_PORT1/OCH-1,L_PORT1/OCH-1,18,1316,58721318,0,PTP-PO=1/OCH=1,关联业务条数：2,444.0,444.0,0.0,0.0,0.0
169446932,12164394,0,-1,19738084,1,1231,0,13172758,63,5,0,2,1,0,1,2022-04-16 01:01:13,2022-04-16 01:01:16,2022-04-16 02:13:17,2022-04-16 02:13:24,\N,1001-14-上饶带湖路-OTM3-珠山（新）方向:2LN4-λ21[06]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1316,58721318,0,PTP-PO=1/OCH=1/ODU4=1,南昌九江100G0016IPM_南昌北京东路九江浔阳,446.0,444.0,715.0,739.0,0.0
